,FRAME_IDX,X_1,Y_1,X_2,Y_2,X_3,Y_3,X_4,Y_4,X_5,Y_5,X_6,Y_6,X_7,Y_7,X_8,Y_8,X_9,Y_9,X_10,Y_10,X_11,Y_11,X_12,Y_12,X_13,Y_13,X_14,Y_14,X_15,Y_15,X_16,Y_16,X_17,Y_17,X_18,Y_18,X_19,Y_19,X_20,Y_20,X_21,Y_21,X_22,Y_22,X_23,Y_23,X_24,Y_24,X_25,Y_25,X_26,Y_26,X_27,Y_27,X_28,Y_28,X_29,Y_29,X_30,Y_30,X_31,Y_31,X_32,Y_32,X_33,Y_33,X_34,Y_34,X_35,Y_35,X_36,Y_36,X_37,Y_37,X_38,Y_38,X_39,Y_39,X_40,Y_40,X_41,Y_41,X_42,Y_42,X_43,Y_43,X_44,Y_44,X_45,Y_45,X_46,Y_46,X_47,Y_47,X_48,Y_48,X_49,Y_49,X_50,Y_50,X_51,Y_51,X_52,Y_52,X_53,Y_53,X_54,Y_54,X_55,Y_55,X_56,Y_56,X_57,Y_57,X_58,Y_58,X_59,Y_59,X_60,Y_60,X_61,Y_61,X_62,Y_62,X_63,Y_63,X_64,Y_64,X_65,Y_65,X_66,Y_66,X_67,Y_67,X_68,Y_68,X_69,Y_69,X_70,Y_70,X_71,Y_71,X_72,Y_72,X_73,Y_73,X_74,Y_74,X_75,Y_75,X_76,Y_76,X_77,Y_77,X_78,Y_78,X_79,Y_79,X_80,Y_80,X_81,Y_81,X_82,Y_82,X_83,Y_83,X_84,Y_84,X_85,Y_85,X_86,Y_86,X_87,Y_87,X_88,Y_88,X_89,Y_89,X_90,Y_90,X_91,Y_91,X_92,Y_92,X_93,Y_93,X_94,Y_94,X_95,Y_95,X_96,Y_96,X_97,Y_97,X_98,Y_98,X_99,Y_99,X_100,Y_100,X_101,Y_101,X_102,Y_102,X_103,Y_103,X_104,Y_104,X_105,Y_105,X_106,Y_106,X_107,Y_107,X_108,Y_108,X_109,Y_109,X_110,Y_110,X_111,Y_111,X_112,Y_112,X_113,Y_113,X_114,Y_114,X_115,Y_115,X_116,Y_116,X_117,Y_117,X_118,Y_118,X_119,Y_119,X_120,Y_120,X_121,Y_121,X_122,Y_122,X_123,Y_123,X_124,Y_124,X_125,Y_125,X_126,Y_126,X_127,Y_127,X_128,Y_128,X_129,Y_129,X_130,Y_130,X_131,Y_131,X_132,Y_132,X_133,Y_133,X_134,Y_134,X_135,Y_135
855,856.0,,,,,,,1685.0,1367.0,,,,,,,,,1607.0,1209.0,,,,,,,,,,,1150.0,529.0,,,1970.0,1271.0,,,,,979.0,410.0,,,,,,,,,,,,,,,,,,,,,,,1235.0,556.0,,,2085.0,1005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1721.0,944.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1537.0,1027.0,,,,,,,,,,,,,,,,,834.0,180.0,,,,,,,,,1414.0,320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2686.0,1296.0,,,,,578.0,888.0,139.0,113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,857.0,,,,,,,1680.0,1390.0,,,,,,,,,1608.0,1208.0,,,,,,,,,,,1153.0,529.0,,,1971.0,1271.0,,,,,981.0,409.0,,,,,,,,,,,,,,,,,,,,,,,1228.0,569.0,,,2086.0,1009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723.0,939.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1541.0,1026.0,,,,,,,,,,,,,,,,,835.0,181.0,,,,,,,,,1417.0,318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2681.0,1295.0,,,,,581.0,891.0,140.0,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,858.0,,,,,,,1681.0,1396.0,,,,,,,,,1608.0,1207.0,,,,,,,,,,,1162.0,527.0,,,1974.0,1272.0,,,,,984.0,413.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2087.0,1011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1724.0,924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1543.0,1027.0,,,,,,,,,,,,,,,,,835.0,182.0,,,,,,,,,1419.0,319.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2681.0,1296.0,,,,,584.0,890.0,142.0,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,859.0,,,,,,,1680.0,1399.0,,,,,,,,,1609.0,1206.0,,,,,,,,,,,1169.0,525.0,,,1976.0,1272.0,,,,,984.0,408.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2087.0,1012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1726.0,920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1545.0,1028.0,,,,,,,,,,,,,,,,,835.0,182.0,,,,,,,,,1420.0,321.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2680.0,1298.0,,,,,586.0,889.0,144.0,118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,860.0,,,,,,,1677.0,1398.0,,,,,,,,,1610.0,1206.0,,,,,,,,,,,1184.0,523.0,,,1978.0,1272.0,,,,,984.0,406.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2087.0,1014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728.0,917.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1546.0,1030.0,,,,,,,,,,,,,,,,,833.0,183.0,,,,,,,,,1422.0,322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2679.0,1299.0,,,,,589.0,887.0,157.0,117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,861.0,,,,,,,1678.0,1397.0,,,,,,,,,1611.0,1206.0,,,,,,,,,,,1196.0,524.0,,,1979.0,1272.0,,,,,983.0,396.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2089.0,1016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728.0,917.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1547.0,1028.0,,,,,,,,,,,,,,,,,830.0,184.0,,,,,,,,,1424.0,321.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2678.0,1300.0,,,,,594.0,886.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,862.0,,,,,,,1679.0,1400.0,,,,,,,,,1612.0,1207.0,,,,,,,,,,,1202.0,526.0,,,1982.0,1274.0,,,,,985.0,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2089.0,1018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728.0,920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548.0,1030.0,,,,,,,,,,,,,,,,,830.0,184.0,,,,,,,,,1425.0,320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.0,884.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,863.0,,,,,,,1679.0,1403.0,,,,,,,,,1613.0,1206.0,,,,,,,,,,,1205.0,527.0,,,1983.0,1272.0,,,,,986.0,395.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2090.0,1018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1729.0,922.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548.0,1033.0,,,,,,,,,,,,,,,,,830.0,184.0,,,,,,,,,1427.0,320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.0,884.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,864.0,,,,,,,,,,,,,,,,,1614.0,1205.0,,,,,,,,,,,1211.0,528.0,,,1986.0,1273.0,,,,,984.0,397.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2092.0,1018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1730.0,922.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548.0,1031.0,,,,,,,,,,,,,,,,,830.0,185.0,,,,,,,,,1429.0,316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.0,884.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,865.0,,,,,,,,,,,,,,,,,1616.0,1205.0,,,,,,,,,,,1214.0,530.0,,,1987.0,1272.0,,,,,983.0,396.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2094.0,1020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1730.0,923.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548.0,1025.0,,,,,,,,,,,,,,,,,829.0,186.0,,,,,,,,,1432.0,316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.0,884.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,866.0,,,,,,,,,,,,,,,,,1617.0,1207.0,,,,,,,,,,,1217.0,532.0,,,1988.0,1264.0,,,,,981.0,392.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2097.0,1027.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1729.0,923.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548.0,1022.0,,,,,,,,,,,,,,,,,828.0,186.0,,,,,,,,,1435.0,315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.0,883.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,867.0,,,,,,,,,,,,,,,,,1618.0,1209.0,,,,,,,,,,,1220.0,534.0,,,1991.0,1257.0,,,,,978.0,391.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2100.0,1031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1731.0,925.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1549.0,1020.0,,,,,,,,,,,,,,,,,825.0,186.0,,,,,,,,,1439.0,315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.0,883.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,868.0,,,,,,,,,,,,,,,,,1618.0,1210.0,,,,,,,,,,,1223.0,537.0,,,1993.0,1256.0,,,,,977.0,390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2102.0,1038.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1731.0,925.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1549.0,1018.0,,,,,,,,,,,,,,,,,825.0,187.0,,,,,,,,,1441.0,315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.0,883.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,869.0,,,,,,,,,,,,,,,,,1619.0,1211.0,,,,,,,,,,,1225.0,540.0,,,1994.0,1257.0,,,,,977.0,387.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2105.0,1042.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1733.0,926.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550.0,1020.0,,,,,,,,,,,,,,,,,824.0,188.0,,,,,,,,,1445.0,315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.0,882.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,870.0,,,,,,,,,,,,,,,,,1620.0,1212.0,,,,,,,,,,,1230.0,549.0,,,1996.0,1260.0,,,,,977.0,386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2107.0,1040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1735.0,926.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550.0,1021.0,,,,,,,,,,,,,,,,,822.0,188.0,,,,,,,,,1448.0,316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.0,880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,871.0,,,,,,,,,,,,,,,,,1621.0,1212.0,,,,,,,,,,,1233.0,553.0,,,1998.0,1259.0,,,,,977.0,384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2110.0,1035.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1736.0,927.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1551.0,1022.0,,,,,,,,,,,,,,,,,821.0,188.0,,,,,,,,,1452.0,317.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.0,879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,872.0,,,,,,,,,,,,,,,,,1621.0,1209.0,,,,,,,,,,,1237.0,554.0,,,1999.0,1260.0,,,,,977.0,382.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2109.0,1028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1737.0,927.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550.0,1027.0,,,,,,,,,,,,,,,,,819.0,189.0,,,,,,,,,1455.0,317.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.0,880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,873.0,,,,,,,,,,,,,,,,,1617.0,1203.0,,,,,,,,,,,1241.0,554.0,,,2000.0,1259.0,,,,,978.0,382.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2109.0,1030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1738.0,928.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1551.0,1027.0,,,,,,,,,,,,,,,,,818.0,190.0,,,,,,,,,1460.0,317.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.0,879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,874.0,,,,,,,,,,,,,,,,,1615.0,1199.0,,,,,,,,,,,1241.0,555.0,,,2001.0,1261.0,,,,,977.0,381.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2111.0,1032.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1739.0,930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1551.0,1035.0,,,,,,,,,,,,,,,,,815.0,190.0,,,,,,,,,1463.0,316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.0,880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,875.0,,,,,,,,,,,,,,,,,1615.0,1197.0,,,,,,,,,,,1245.0,554.0,,,2003.0,1262.0,,,,,978.0,380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2112.0,1030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1740.0,933.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1553.0,1038.0,,,,,,,,,,,,,,,,,811.0,188.0,,,,,,,,,1466.0,316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.0,881.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,876.0,,,,,,,,,,,,,,,,,1614.0,1197.0,,,,,,,,,,,1247.0,554.0,,,2004.0,1260.0,,,,,978.0,381.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2113.0,1029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1741.0,935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1555.0,1038.0,,,,,,,,,,,,,,,,,809.0,189.0,,,,,,,,,1468.0,318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.0,883.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,877.0,,,,,,,1711.0,1378.0,,,,,,,,,1613.0,1196.0,,,,,,,,,,,1247.0,555.0,,,2006.0,1261.0,,,,,977.0,381.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2114.0,1029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1740.0,935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1558.0,1038.0,,,,,,,,,,,,,,,,,807.0,188.0,,,,,,,,,1471.0,319.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.0,882.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,878.0,1034.0,912.0,,,,,1713.0,1378.0,,,,,,,,,1613.0,1197.0,,,,,,,,,,,1246.0,557.0,,,2011.0,1266.0,,,,,976.0,380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2115.0,1031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1742.0,939.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1559.0,1031.0,,,,,,,,,,,,,,,,,805.0,189.0,,,,,,,,,1473.0,319.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.0,881.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,879.0,1034.0,915.0,,,,,1714.0,1379.0,,,,,,,,,1614.0,1200.0,,,,,,,,,,,1248.0,559.0,,,2013.0,1269.0,,,,,976.0,379.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2115.0,1033.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1742.0,943.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1561.0,1028.0,,,,,,,,,,,,,,,,,804.0,191.0,,,,,,,,,1476.0,319.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.0,880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,880.0,1035.0,913.0,,,,,,,,,,,,,,,1614.0,1203.0,,,,,,,,,,,1254.0,559.0,,,2015.0,1269.0,,,,,976.0,377.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2114.0,1035.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1748.0,945.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1561.0,1026.0,,,,,,,,,,,,,,,,,802.0,193.0,,,,,,,,,1478.0,318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.0,879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,881.0,1037.0,911.0,,,,,,,,,,,,,,,1615.0,1206.0,,,,,,,,,,,1254.0,559.0,,,2015.0,1268.0,,,,,977.0,377.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2117.0,1037.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750.0,943.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1564.0,1025.0,,,,,,,,,,,,,,,,,801.0,194.0,,,,,,,,,1481.0,317.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.0,878.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,882.0,1039.0,913.0,,,,,,,,,,,,,,,1614.0,1207.0,,,,,,,,,,,1255.0,561.0,,,2017.0,1264.0,,,,,977.0,376.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2119.0,1038.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1752.0,944.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1567.0,1024.0,,,,,,,,,,,,,,,,,799.0,194.0,,,,,,,,,1484.0,317.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.0,876.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,883.0,1041.0,912.0,,,,,,,,,,,,,,,1613.0,1206.0,,,,,,,,,,,1254.0,561.0,,,2019.0,1261.0,,,,,978.0,375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2121.0,1039.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1751.0,935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1569.0,1026.0,,,,,,,,,,,,,,,,,797.0,194.0,,,,,,,,,1485.0,315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.0,877.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,884.0,1044.0,913.0,,,,,,,,,,,,,,,1612.0,1205.0,,,,,,,,,,,1254.0,562.0,,,2021.0,1260.0,,,,,979.0,375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2122.0,1042.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1752.0,938.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1570.0,1024.0,,,,,,,,,,,,,,,,,796.0,194.0,,,,,,,,,1487.0,316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.0,878.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,885.0,1045.0,916.0,,,,,,,,,,,,,,,1611.0,1205.0,,,,,,,,,,,1255.0,563.0,,,2023.0,1260.0,,,,,980.0,376.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2125.0,1045.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1751.0,939.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1570.0,1024.0,,,,,,,,,,,,,,,,,794.0,196.0,,,,,,,,,1489.0,318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.0,878.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,886.0,1045.0,920.0,,,,,,,,,,,,,,,1611.0,1206.0,,,,,,,,,,,1255.0,570.0,,,2024.0,1258.0,,,,,980.0,376.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2127.0,1048.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1752.0,943.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1573.0,1023.0,,,,,,,,,,,,,,,,,790.0,198.0,,,,,,,,,1490.0,320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.0,877.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,887.0,1046.0,921.0,,,,,,,,,,,,,,,1609.0,1207.0,,,,,,,,,,,1255.0,575.0,,,2025.0,1258.0,,,,,981.0,377.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2128.0,1050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1755.0,933.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1575.0,1019.0,,,,,,,,,,,,,,,,,788.0,199.0,,,,,,,,,1491.0,323.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.0,878.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,888.0,1047.0,925.0,,,,,,,,,,,,,,,1606.0,1207.0,,,,,,,,,,,1253.0,577.0,,,2027.0,1259.0,,,,,981.0,378.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2128.0,1052.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758.0,935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1577.0,1019.0,,,,,,,,,,,,,,,,,784.0,199.0,,,,,,,,,1491.0,326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.0,878.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,889.0,1048.0,925.0,,,,,,,,,,,,,,,1606.0,1208.0,,,,,,,,,,,1253.0,575.0,,,2028.0,1257.0,,,,,981.0,377.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2128.0,1053.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1760.0,938.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1579.0,1021.0,,,,,,,,,,,,,,,,,781.0,200.0,,,,,,,,,1492.0,327.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.0,877.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,890.0,1048.0,924.0,,,,,,,,,,,,,,,1605.0,1209.0,,,,,,,,,,,1253.0,577.0,,,2028.0,1257.0,,,,,982.0,377.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2126.0,1053.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1761.0,943.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1580.0,1021.0,,,,,,,,,,,,,,,,,781.0,203.0,,,,,,,,,1494.0,327.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,877.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,891.0,1048.0,923.0,,,,,,,,,,,,,,,1606.0,1211.0,,,,,,,,,,,1253.0,579.0,,,2028.0,1258.0,,,,,982.0,377.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2128.0,1056.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1763.0,946.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1581.0,1023.0,,,,,,,,,,,,,,,,,779.0,205.0,,,,,,,,,1495.0,328.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.0,878.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
